Elapsed - Replicas - Running - Unavailable
1 - 16 - 16 - 0
3 - 16 - 16 - 0
5 - 16 - 16 - 0
7 - 16 - 16 - 0
10 - 16 - 16 - 0
12 - 16 - 16 - 0
17 - 16 - 13 - 3
19 - 16 - 16 - 0
21 - 16 - 16 - 0
24 - 16 - 12 - 4
26 - 16 - 16 - 0
28 - 16 - 16 - 0
30 - 16 - 16 - 0
33 - 16 - 12 - 0
36 - 16 - 16 - 0
38 - 16 - 16 - 0
40 - 16 - 16 - 0
42 - 16 - 13 - 3
44 - 16 - 16 - 0
46 - 16 - 16 - 0
49 - 16 - 12 - 4
51 - 16 - 12 - 4
53 - 16 - 12 - 4
55 - 16 - 12 - 4
57 - 16 - 12 - 4
59 - 16 - 12 - 4
61 - 16 - 9 - 8
64 - 16 - 8 - 12
68 - 16 - 8 - 12
71 - 16 - 9 - 11
76 - 16 - 8 - 13
80 - 16 - 6 - 14
85 - 16 - 8 - 8
88 - 16 - 8 - 11
93 - 16 - 8 - 12
98 - 16 - 8 - 11
102 - 16 - 8 - 13
108 - 16 - 7 - 13
113 - 16 - 7 - 14
117 - 16 - 9 - 9
121 - 16 - 12 - 5
124 - 16 - 16 - 0
126 - 16 - 16 - 0
128 - 16 - 16 - 0
130 - 16 - 16 - 0
132 - 16 - 16 - 0
134 - 16 - 16 - 0
136 - 16 - 16 - 0
138 - 16 - 16 - 0
140 - 16 - 16 - 0
143 - 16 - 16 - 0
145 - 16 - 16 - 0
147 - 16 - 16 - 0
149 - 16 - 16 - 0
151 - 16 - 16 - 0
153 - 16 - 16 - 1
156 - 16 - 13 - 3
159 - 16 - 15 - 1
161 - 16 - 15 - 1
163 - 16 - 15 - 1
165 - 16 - 15 - 1
168 - 16 - 14 - 3
171 - 16 - 14 - 2
173 - 16 - 14 - 2
175 - 16 - 14 - 2
177 - 16 - 14 - 2
179 - 16 - 14 - 3
182 - 16 - 15 - 1
185 - 16 - 14 - 4
188 - 16 - 12 - 2
191 - 16 - 14 - 2
193 - 16 - 14 - 2
195 - 16 - 14 - 2
197 - 16 - 14 - 2
199 - 16 - 14 - 3
202 - 16 - 11 - 6
205 - 16 - 14 - 2
208 - 16 - 15 - 1
210 - 16 - 15 - 1
212 - 16 - 15 - 1
214 - 16 - 15 - 2
216 - 16 - 15 - 2
220 - 16 - 15 - 1
222 - 16 - 15 - 1
224 - 16 - 15 - 1
226 - 16 - 15 - 1
228 - 16 - 15 - 1
230 - 16 - 15 - 1
232 - 16 - 15 - 2
236 - 16 - 15 - 1
238 - 16 - 15 - 1
240 - 16 - 15 - 1
242 - 16 - 15 - 1
244 - 16 - 15 - 1
246 - 16 - 15 - 1
248 - 16 - 15 - 2
250 - 16 - 14 - 3
253 - 16 - 15 - 1
255 - 16 - 15 - 1
257 - 16 - 15 - 1
259 - 16 - 15 - 1
262 - 16 - 15 - 2
264 - 16 - 15 - 1
267 - 16 - 15 - 1
269 - 16 - 15 - 1
271 - 16 - 15 - 1
273 - 16 - 15 - 1
276 - 16 - 15 - 1
278 - 16 - 15 - 1
280 - 16 - 12 - 5
283 - 16 - 14 - 3
285 - 16 - 14 - 2
288 - 16 - 14 - 2
290 - 16 - 14 - 2
292 - 16 - 14 - 2
294 - 16 - 14 - 2
296 - 16 - 14 - 3
298 - 16 - 15 - 1
300 - 16 - 15 - 3
303 - 16 - 13 - 4
305 - 16 - 14 - 3
307 - 16 - 14 - 2
309 - 16 - 14 - 2
311 - 16 - 14 - 2
314 - 16 - 14 - 2
316 - 16 - 14 - 3
318 - 16 - 15 - 1
320 - 16 - 14 - 3
324 - 16 - 12 - 4
326 - 16 - 14 - 2
329 - 16 - 14 - 2
331 - 16 - 14 - 2
333 - 16 - 14 - 3
335 - 16 - 15 - 2
338 - 16 - 15 - 1
340 - 16 - 15 - 1
342 - 16 - 14 - 3
344 - 16 - 15 - 2
347 - 16 - 16 - 0
349 - 16 - 16 - 0
351 - 16 - 16 - 0
353 - 16 - 16 - 0
355 - 16 - 16 - 0
357 - 16 - 16 - 0
360 - 16 - 16 - 0
362 - 16 - 16 - 0
364 - 16 - 16 - 1
366 - 16 - 15 - 1
368 - 16 - 14 - 2
370 - 16 - 14 - 2
372 - 16 - 14 - 2
374 - 16 - 14 - 2
376 - 16 - 14 - 2
378 - 16 - 14 - 2
381 - 16 - 14 - 3
384 - 16 - 15 - 1
386 - 16 - 16 - 0
388 - 16 - 15 - 1
391 - 16 - 15 - 1
393 - 16 - 14 - 2
395 - 16 - 14 - 2
397 - 16 - 14 - 2
399 - 16 - 14 - 3
402 - 16 - 14 - 2
404 - 16 - 15 - 2
406 - 16 - 16 - 0
408 - 16 - 16 - 0
410 - 16 - 14 - 3
413 - 16 - 15 - 1
415 - 16 - 14 - 2
417 - 16 - 14 - 2
419 - 16 - 14 - 2
421 - 16 - 14 - 2
423 - 16 - 14 - 2
425 - 16 - 14 - 3
428 - 16 - 15 - 3
430 - 16 - 16 - 1
433 - 16 - 16 - 0
435 - 16 - 15 - 1
