Elapsed - Replicas - Running - Unavailable
1 - 0 - 0 - 0
3 - 0 - 0 - 0
5 - 1 - 0 - 1
7 - 1 - 1 - 0
9 - 1 - 1 - 0
11 - 2 - 1 - 1
14 - 2 - 2 - 1
16 - 2 - 2 - 0
18 - 2 - 2 - 0
20 - 2 - 2 - 0
22 - 2 - 1 - 1
24 - 2 - 1 - 1
26 - 4 - 1 - 3
29 - 4 - 0 - 4
31 - 4 - 2 - 2
33 - 4 - 2 - 2
34 - 4 - 2 - 2
37 - 4 - 1 - 4
39 - 4 - 2 - 2
41 - 4 - 3 - 3
45 - 4 - 3 - 2
48 - 4 - 1 - 4
52 - 4 - 2 - 2
54 - 4 - 2 - 2
56 - 4 - 2 - 2
58 - 4 - 2 - 2
60 - 4 - 2 - 2
62 - 4 - 2 - 3
65 - 4 - 1 - 4
68 - 4 - 2 - 4
70 - 4 - 2 - 4
73 - 4 - 2 - 3
76 - 4 - 2 - 3
78 - 4 - 2 - 2
80 - 4 - 2 - 4
82 - 4 - 3 - 3
87 - 4 - 2 - 2
89 - 4 - 2 - 2
91 - 4 - 1 - 3
94 - 4 - 1 - 3
96 - 4 - 1 - 3
97 - 4 - 1 - 3
99 - 4 - 1 - 4
101 - 4 - 3 - 3
104 - 4 - 3 - 3
107 - 4 - 2 - 3
109 - 4 - 2 - 3
112 - 4 - 2 - 3
115 - 4 - 1 - 3
118 - 4 - 3 - 2
120 - 4 - 3 - 2
123 - 4 - 4 - 0
125 - 4 - 4 - 0
127 - 4 - 4 - 0
129 - 4 - 3 - 1
131 - 4 - 2 - 4
133 - 4 - 1 - 3
135 - 4 - 1 - 3
137 - 4 - 1 - 3
139 - 4 - 1 - 3
141 - 4 - 1 - 5
143 - 4 - 0 - 7
145 - 4 - 2 - 4
147 - 4 - 3 - 4
150 - 4 - 3 - 4
152 - 4 - 3 - 5
156 - 4 - 3 - 3
159 - 4 - 3 - 1
161 - 4 - 4 - 1
164 - 4 - 4 - 0
166 - 4 - 4 - 0
169 - 4 - 1 - 3
171 - 4 - 1 - 3
172 - 4 - 1 - 3
174 - 4 - 1 - 3
176 - 4 - 1 - 3
179 - 4 - 0 - 5
181 - 4 - 0 - 7
183 - 4 - 3 - 4
185 - 4 - 3 - 4
191 - 4 - 3 - 3
195 - 4 - 1 - 5
198 - 4 - 4 - 1
200 - 4 - 4 - 1
202 - 4 - 4 - 1
205 - 4 - 4 - 0
207 - 4 - 1 - 3
209 - 4 - 0 - 4
212 - 4 - 1 - 3
214 - 4 - 1 - 3
216 - 4 - 1 - 3
218 - 4 - 1 - 3
219 - 4 - 1 - 6
223 - 4 - 0 - 7
225 - 4 - 0 - 7
229 - 4 - 1 - 6
233 - 4 - 2 - 4
236 - 4 - 3 - 2
239 - 4 - 3 - 2
242 - 4 - 1 - 2
245 - 4 - 4 - 0
246 - 4 - 4 - 0
248 - 4 - 4 - 1
251 - 4 - 3 - 2
254 - 4 - 3 - 1
256 - 4 - 3 - 3
258 - 4 - 1 - 3
260 - 4 - 1 - 3
261 - 4 - 1 - 3
263 - 4 - 0 - 5
267 - 4 - 1 - 4
269 - 4 - 1 - 5
271 - 4 - 2 - 5
276 - 4 - 2 - 5
278 - 4 - 1 - 6
282 - 4 - 1 - 4
286 - 4 - 2 - 3
289 - 4 - 4 - 0
292 - 4 - 3 - 1
293 - 4 - 3 - 1
296 - 4 - 0 - 4
299 - 4 - 0 - 4
301 - 4 - 0 - 4
303 - 4 - 0 - 4
305 - 4 - 0 - 4
307 - 4 - 0 - 4
309 - 4 - 0 - 7
311 - 4 - 3 - 4
313 - 4 - 3 - 5
319 - 4 - 3 - 5
323 - 4 - 2 - 4
327 - 4 - 2 - 6
329 - 4 - 4 - 0
331 - 4 - 4 - 0
334 - 4 - 4 - 0
336 - 4 - 4 - 0
338 - 4 - 4 - 0
341 - 4 - 4 - 0
343 - 4 - 3 - 1
345 - 4 - 3 - 2
347 - 4 - 0 - 4
349 - 4 - 0 - 4
351 - 4 - 0 - 4
353 - 4 - 0 - 4
355 - 4 - 0 - 5
358 - 4 - 0 - 6
360 - 4 - 1 - 7
364 - 4 - 2 - 5
368 - 4 - 2 - 5
370 - 4 - 4 - 1
372 - 4 - 3 - 1
375 - 4 - 3 - 1
377 - 4 - 2 - 1
379 - 4 - 3 - 2
381 - 4 - 3 - 1
383 - 4 - 2 - 2
384 - 4 - 2 - 2
386 - 4 - 2 - 2
389 - 4 - 2 - 3
391 - 4 - 3 - 2
393 - 4 - 3 - 2
395 - 4 - 4 - 1
399 - 4 - 4 - 0
401 - 4 - 4 - 0
403 - 4 - 4 - 0
405 - 4 - 4 - 0
406 - 4 - 4 - 0
408 - 4 - 4 - 0
410 - 4 - 4 - 0
412 - 4 - 4 - 0
414 - 4 - 4 - 0
416 - 4 - 4 - 0
418 - 4 - 4 - 0
420 - 4 - 4 - 0
422 - 4 - 4 - 0
424 - 4 - 4 - 0
426 - 4 - 4 - 0
428 - 4 - 4 - 0
430 - 4 - 4 - 0
432 - 4 - 4 - 0
434 - 4 - 4 - 0
436 - 4 - 4 - 0
438 - 4 - 4 - 0
440 - 4 - 4 - 0
442 - 4 - 4 - 0
444 - 4 - 4 - 0
446 - 4 - 4 - 0
