Elapsed - Replicas - Running - Unavailable
1 - 1 - 1 - 0
3 - 1 - 1 - 0
4 - 1 - 1 - 0
6 - 1 - 1 - 0
8 - 1 - 1 - 0
11 - 1 - 0 - 1
13 - 1 - 1 - 0
15 - 1 - 1 - 0
17 - 1 - 1 - 0
19 - 1 - 0 - 1
20 - 1 - 0 - 1
22 - 1 - 0 - 1
24 - 1 - 0 - 1
26 - 1 - 0 - 1
28 - 1 - 0 - 1
30 - 1 - 0 - 1
31 - 2 - 0 - 2
33 - 2 - 1 - 2
35 - 2 - 2 - 1
38 - 2 - 2 - 0
40 - 2 - 2 - 0
42 - 2 - 2 - 0
44 - 2 - 2 - 0
47 - 2 - 1 - 1
49 - 2 - 1 - 1
51 - 2 - 1 - 1
53 - 2 - 1 - 1
55 - 2 - 0 - 2
57 - 2 - 0 - 2
59 - 2 - 0 - 2
61 - 2 - 0 - 2
63 - 2 - 0 - 3
65 - 2 - 1 - 2
66 - 2 - 1 - 2
68 - 2 - 1 - 3
71 - 2 - 1 - 2
74 - 2 - 2 - 1
77 - 2 - 1 - 2
79 - 2 - 2 - 0
82 - 2 - 1 - 1
84 - 2 - 1 - 1
85 - 2 - 0 - 2
87 - 2 - 0 - 2
89 - 2 - 0 - 2
91 - 2 - 0 - 2
93 - 4 - 0 - 4
95 - 4 - 2 - 3
97 - 4 - 3 - 3
101 - 4 - 2 - 4
104 - 4 - 4 - 1
106 - 4 - 4 - 1
108 - 4 - 3 - 2
110 - 4 - 4 - 0
113 - 4 - 1 - 3
115 - 4 - 2 - 2
117 - 4 - 1 - 3
119 - 4 - 1 - 3
121 - 4 - 1 - 3
123 - 4 - 0 - 5
125 - 4 - 1 - 5
129 - 4 - 2 - 4
132 - 4 - 2 - 4
134 - 4 - 3 - 5
138 - 4 - 2 - 5
141 - 4 - 2 - 4
143 - 4 - 1 - 2
146 - 4 - 4 - 0
148 - 4 - 3 - 1
152 - 4 - 3 - 1
157 - 4 - 1 - 3
159 - 4 - 1 - 3
161 - 4 - 1 - 3
163 - 4 - 1 - 4
167 - 4 - 0 - 4
169 - 4 - 1 - 5
172 - 4 - 1 - 6
178 - 4 - 1 - 7
181 - 4 - 1 - 4
183 - 4 - 4 - 2
186 - 4 - 4 - 0
188 - 4 - 3 - 1
196 - 4 - 2 - 3
200 - 4 - 1 - 2
202 - 4 - 3 - 1
204 - 4 - 3 - 1
207 - 4 - 2 - 4
213 - 4 - 0 - 5
215 - 4 - 1 - 4
217 - 4 - 1 - 5
225 - 4 - 1 - 7
231 - 4 - 0 - 7
239 - 4 - 1 - 6
242 - 4 - 1 - 6
244 - 4 - 2 - 2
247 - 4 - 3 - 1
249 - 4 - 3 - 1
251 - 4 - 3 - 1
255 - 4 - 0 - 4
258 - 4 - 3 - 1
260 - 4 - 3 - 2
262 - 4 - 4 - 1
264 - 4 - 4 - 1
267 - 4 - 3 - 2
273 - 4 - 1 - 4
277 - 4 - 0 - 4
279 - 4 - 1 - 3
281 - 4 - 1 - 3
283 - 4 - 1 - 6
287 - 4 - 1 - 6
294 - 4 - 0 - 7
301 - 4 - 1 - 6
307 - 4 - 3 - 1
309 - 4 - 3 - 2
311 - 4 - 3 - 2
318 - 4 - 3 - 2
321 - 4 - 0 - 4
325 - 4 - 4 - 0
327 - 4 - 4 - 0
329 - 4 - 4 - 0
331 - 4 - 4 - 0
334 - 4 - 4 - 1
337 - 4 - 0 - 3
339 - 4 - 1 - 3
341 - 4 - 1 - 3
343 - 4 - 1 - 3
345 - 4 - 1 - 3
347 - 4 - 1 - 6
354 - 4 - 0 - 7
356 - 4 - 3 - 4
358 - 4 - 3 - 4
363 - 4 - 3 - 4
366 - 4 - 3 - 5
369 - 4 - 2 - 5
371 - 4 - 4 - 1
373 - 4 - 4 - 1
377 - 4 - 4 - 0
379 - 4 - 4 - 0
382 - 4 - 1 - 3
384 - 4 - 2 - 2
385 - 4 - 1 - 3
388 - 4 - 1 - 3
389 - 4 - 1 - 3
391 - 4 - 0 - 4
393 - 4 - 0 - 6
396 - 4 - 2 - 4
397 - 4 - 2 - 5
399 - 4 - 3 - 4
403 - 4 - 3 - 4
405 - 4 - 3 - 1
407 - 4 - 3 - 2
410 - 4 - 1 - 3
412 - 4 - 4 - 1
415 - 4 - 4 - 1
417 - 4 - 4 - 1
419 - 4 - 4 - 0
422 - 4 - 3 - 1
424 - 4 - 2 - 2
426 - 4 - 1 - 3
428 - 4 - 1 - 3
430 - 4 - 0 - 4
432 - 4 - 0 - 4
433 - 4 - 0 - 4
435 - 4 - 0 - 6
438 - 4 - 0 - 5
440 - 4 - 2 - 5
443 - 4 - 3 - 3
446 - 4 - 3 - 3
449 - 4 - 3 - 2
453 - 4 - 1 - 1
456 - 4 - 4 - 1
459 - 4 - 4 - 0
461 - 4 - 4 - 0
463 - 4 - 4 - 1
465 - 4 - 4 - 1
467 - 4 - 3 - 1
470 - 4 - 1 - 3
472 - 4 - 1 - 3
473 - 4 - 1 - 3
475 - 4 - 1 - 3
478 - 4 - 0 - 5
480 - 4 - 1 - 5
482 - 4 - 2 - 5
484 - 4 - 2 - 5
487 - 4 - 2 - 5
489 - 4 - 1 - 2
491 - 4 - 3 - 2
493 - 4 - 4 - 1
495 - 4 - 3 - 2
498 - 4 - 2 - 3
500 - 4 - 3 - 1
502 - 4 - 3 - 1
504 - 4 - 3 - 1
507 - 4 - 2 - 2
509 - 4 - 2 - 3
511 - 4 - 1 - 3
513 - 4 - 1 - 4
515 - 4 - 2 - 3
517 - 4 - 2 - 4
519 - 4 - 1 - 3
521 - 4 - 1 - 5
524 - 4 - 2 - 3
526 - 4 - 3 - 3
528 - 4 - 2 - 3
531 - 4 - 3 - 1
534 - 4 - 4 - 1
536 - 4 - 3 - 1
538 - 4 - 4 - 0
540 - 4 - 4 - 1
543 - 4 - 4 - 0
Elapsed - Replicas - Running - Unavailable
1 - 1 - 1 - 0
3 - 1 - 1 - 0
4 - 1 - 1 - 0
6 - 1 - 1 - 0
8 - 1 - 1 - 0
10 - 1 - 1 - 1
12 - 1 - 1 - 0
14 - 1 - 1 - 0
16 - 1 - 1 - 0
18 - 1 - 1 - 1
20 - 1 - 0 - 1
22 - 1 - 0 - 1
24 - 1 - 0 - 1
26 - 1 - 0 - 1
28 - 2 - 0 - 2
30 - 2 - 1 - 1
32 - 2 - 1 - 2
35 - 2 - 2 - 0
37 - 2 - 2 - 0
39 - 2 - 2 - 0
41 - 2 - 1 - 1
43 - 2 - 2 - 0
45 - 2 - 1 - 1
47 - 2 - 1 - 1
49 - 2 - 0 - 2
51 - 2 - 0 - 2
53 - 2 - 0 - 2
55 - 2 - 0 - 2
57 - 2 - 0 - 2
59 - 2 - 1 - 2
61 - 2 - 1 - 3
64 - 2 - 2 - 2
66 - 2 - 2 - 1
68 - 2 - 2 - 0
71 - 2 - 1 - 0
73 - 2 - 2 - 0
75 - 2 - 1 - 1
77 - 2 - 1 - 1
79 - 2 - 1 - 1
81 - 2 - 0 - 2
84 - 2 - 0 - 2
86 - 2 - 0 - 2
88 - 4 - 0 - 4
90 - 4 - 2 - 3
92 - 4 - 3 - 2
94 - 4 - 3 - 2
96 - 4 - 3 - 3
100 - 4 - 4 - 1
102 - 4 - 4 - 1
105 - 4 - 4 - 0
107 - 4 - 4 - 0
109 - 4 - 2 - 2
111 - 4 - 2 - 2
113 - 4 - 2 - 2
115 - 4 - 1 - 3
117 - 4 - 0 - 4
119 - 4 - 0 - 5
121 - 4 - 1 - 5
124 - 4 - 2 - 3
126 - 4 - 2 - 2
128 - 4 - 1 - 3
130 - 4 - 2 - 3
132 - 4 - 3 - 2
135 - 4 - 3 - 3
137 - 4 - 4 - 3
139 - 4 - 3 - 2
141 - 4 - 3 - 1
143 - 4 - 1 - 3
145 - 4 - 2 - 2
147 - 4 - 2 - 2
149 - 4 - 2 - 4
151 - 4 - 2 - 3
154 - 4 - 1 - 5
156 - 4 - 2 - 4
159 - 4 - 2 - 4
161 - 4 - 2 - 3
163 - 4 - 2 - 2
166 - 4 - 3 - 3
168 - 4 - 3 - 3
170 - 4 - 3 - 2
172 - 4 - 3 - 2
174 - 4 - 1 - 3
176 - 4 - 2 - 2
178 - 4 - 2 - 2
180 - 4 - 2 - 2
182 - 4 - 1 - 3
184 - 4 - 1 - 4
186 - 4 - 1 - 5
188 - 4 - 2 - 4
190 - 4 - 2 - 4
193 - 4 - 1 - 3
196 - 4 - 2 - 3
199 - 4 - 1 - 4
201 - 4 - 3 - 3
203 - 4 - 3 - 4
205 - 4 - 3 - 1
207 - 4 - 3 - 1
209 - 4 - 3 - 1
212 - 4 - 3 - 1
214 - 4 - 2 - 2
216 - 4 - 2 - 2
218 - 4 - 2 - 3
220 - 4 - 2 - 4
223 - 4 - 1 - 4
225 - 4 - 1 - 3
227 - 4 - 1 - 3
229 - 4 - 1 - 4
231 - 4 - 2 - 5
234 - 4 - 2 - 4
236 - 4 - 2 - 4
238 - 4 - 3 - 3
241 - 4 - 3 - 2
243 - 4 - 2 - 2
245 - 4 - 3 - 1
247 - 4 - 3 - 2
249 - 4 - 2 - 0
252 - 4 - 4 - 1
